item_id,recommend,year,sentiment_analysis
401650,True,2015,0
401650,False,2015,2
401650,False,2015,0
401810,True,2015,2
401920,True,2015,2
401920,True,2015,1
401920,True,2015,0
401920,True,2015,2
401920,True,2015,2
401920,True,2015,1
401920,True,2015,2
401920,True,2015,0
401920,True,2015,2
401920,True,2015,2
401920,True,2015,2
401920,True,2015,2
401920,True,2015,2
401920,True,2015,0
401920,True,2015,2
401920,True,2015,1
401920,True,2015,0
401920,True,2015,1
401920,True,2015,2
401980,True,2014,2
402020,False,2015,0
402020,False,2015,0
402020,False,2015,2
402180,True,2015,1
402180,True,2015,1
402180,True,2015,1
402180,True,2015,2
402180,True,2015,2
402180,True,2015,2
402290,True,2014,2
402570,True,2014,2
402620,True,2014,2
402630,True,2014,2
402840,True,2015,2
402840,True,2015,2
403150,False,2015,0
403150,True,2015,1
403190,True,2015,2
403190,False,2015,0
403190,True,2015,2
403190,True,2015,2
403190,True,2015,2
403190,False,2015,2
403520,True,2015,2
403570,False,2015,2
403690,False,2014,0
403700,True,2015,2
40380,False,2014,1
403860,True,2014,2
40390,True,2012,2
40390,True,2014,2
40390,False,2015,0
40400,True,2015,2
404010,False,2014,1
404011,True,2014,2
404012,True,2014,2
404080,False,2015,2
404090,False,2014,2
404090,True,2014,2
404090,False,2014,2
404410,True,2015,2
404410,True,2015,2
404410,True,2015,2
404410,True,2015,0
404410,True,2015,2
404410,False,2015,2
404480,True,2015,2
404480,True,2015,2
404480,True,2015,2
404480,True,2015,1
405010,True,2015,1
405170,True,2015,2
405170,False,2015,2
405170,True,2015,2
405170,True,2015,1
405170,True,2015,2
405170,True,2015,2
405180,True,2015,2
405310,True,2014,2
405580,False,2014,2
405640,True,2014,2
405640,True,2014,0
405640,True,2014,2
405640,True,2014,0
405640,True,2014,2
405640,True,2014,2
405640,True,2014,2
405640,False,2014,2
405640,True,2014,2
405820,True,2015,2
405820,True,2015,0
406080,False,2015,0
406150,True,2014,2
406150,True,2014,2
406150,True,2014,2
406150,True,2014,2
406150,True,2014,2
406150,True,2014,2
406150,True,2014,2
406150,True,2014,2
406310,False,2014,2
40700,True,2010,1
40700,True,2013,1
40700,True,2013,2
40700,True,2014,2
40700,True,2015,2
40700,True,2015,2
40700,True,2015,2
407060,True,2014,2
407120,True,2014,2
407210,True,2014,2
407230,True,2014,2
407250,True,2014,2
407250,True,2014,2
407250,False,2014,2
407250,False,2014,2
407330,False,2014,0
407420,False,2014,2
407510,True,2015,2
407510,False,2015,2
407530,True,2014,2
407530,True,2014,2
407530,True,2014,2
407530,False,2014,0
407530,True,2014,2
407530,False,2014,0
407600,True,2015,2
407840,False,2014,0
407840,False,2014,0
407840,False,2014,0
407840,True,2014,2
407840,True,2014,0
407840,True,2014,0
407840,True,2014,2
407900,True,2014,0
407900,True,2014,2
407900,True,2014,0
40800,True,2010,1
40800,True,2011,2
40800,True,2011,2
40800,True,2011,2
40800,True,2011,2
40800,True,2012,2
40800,True,2012,2
40800,True,2013,2
40800,True,2013,2
40800,True,2013,0
40800,True,2013,0
40800,True,2013,2
40800,True,2013,2
40800,True,2013,2
40800,True,2013,2
40800,True,2013,0
40800,True,2013,2
40800,True,2014,0
40800,True,2014,2
40800,True,2014,1
40800,True,2014,1
40800,True,2014,2
40800,True,2014,2
40800,True,2014,2
40800,True,2014,2
40800,True,2014,0
40800,True,2014,2
40800,True,2014,2
40800,True,2014,2
40800,True,2014,2
40800,True,2014,2
40800,True,2015,2
40800,True,2015,2
40800,True,2015,2
40800,True,2015,0
40800,True,2015,2
40800,False,2015,1
40800,True,2015,1
40800,True,2015,0
40800,True,2015,0
40800,True,2015,2
40800,True,2015,1
40800,True,2015,2
40800,True,2015,1
40800,True,2015,2
40800,False,2015,1
40800,True,2015,1
40800,True,2015,2
40800,True,2015,1
40800,True,2015,2
408120,False,2014,2
408330,False,2014,0
408740,False,2015,2
408740,False,2015,0
408900,True,2014,2
408990,True,2015,2
409000,True,2014,0
409160,True,2015,2
409160,True,2015,0
409160,True,2015,2
409160,True,2015,2
409160,True,2015,2
409160,True,2015,2
409160,True,2015,1
409160,True,2015,2
409160,True,2015,2
409160,True,2015,1
409160,True,2015,2
409160,True,2015,2
409160,True,2015,2
409160,True,2015,2
409160,True,2015,2
409160,False,2015,0
409160,True,2015,2
409160,True,2015,0
409160,True,2015,1
409160,True,2015,2
409170,True,2014,2
409170,True,2014,0
40930,True,2012,2
40930,True,2012,2
409440,True,2014,2
409450,True,2015,2
409490,True,2014,2
40950,False,2014,0
409510,True,2015,2
409510,False,2015,0
409590,True,2015,2
409660,True,2014,0
409670,True,2015,2
409670,True,2015,2
409670,True,2015,2
40970,True,2014,2
40970,False,2014,0
40970,True,2014,2
40970,True,2014,2
40970,True,2015,2
409710,True,2014,2
409710,True,2014,2
409710,True,2014,0
409710,True,2014,2
409710,False,2014,2
409710,True,2014,2
410,True,2012,2
410,True,2012,2
41000,True,2013,2
41000,True,2014,0
41000,True,2014,2
41000,True,2014,2
41010,True,2013,2
41010,True,2014,1
41010,True,2014,2
410110,True,2014,2
410210,True,2015,0
410210,False,2015,2
410210,True,2015,0
410210,False,2015,0
410320,True,2014,2
410320,True,2014,2
410320,True,2014,2
410320,True,2014,2
410340,True,2015,2
410340,True,2015,2
410340,False,2015,2
410340,True,2015,2
41050,True,2014,2
410670,True,2014,2
410670,True,2014,2
410670,True,2014,2
410670,True,2014,0
410680,True,2015,2
41070,True,2011,2
41070,True,2011,0
41070,True,2012,0
41070,True,2013,0
41070,True,2013,2
41070,True,2013,2
41070,True,2013,2
41070,True,2013,2
41070,True,2013,0
41070,True,2013,2
41070,True,2014,0
41070,True,2014,2
41070,True,2014,0
41070,False,2014,2
41070,True,2014,2
41070,True,2015,2
41070,True,2015,2
41070,True,2015,0
41070,True,2015,0
41070,True,2015,0
41070,True,2015,2
41070,False,2015,0
410820,True,2014,2
41100,False,2014,2
41100,False,2014,0
41100,True,2014,2
411080,True,2014,2
411370,True,2014,2
411560,False,2015,2
411560,True,2015,2
411560,True,2015,2
411570,True,2015,2
411830,True,2014,2
411830,False,2014,2
411960,True,2014,2
412140,True,2015,1
412140,True,2015,2
412332,True,2015,2
412400,True,2015,2
412400,False,2015,0
412450,False,2014,1
412450,True,2014,2
412450,False,2014,2
412470,True,2015,2
412730,False,2014,1
412740,True,2014,2
412740,True,2014,2
412740,True,2014,2
412830,True,2014,2
412880,True,2014,2
412880,False,2014,2
412880,False,2014,0
412880,True,2014,2
412880,True,2014,2
412880,True,2014,2
412880,True,2014,2
412880,True,2014,2
412880,True,2014,2
412880,True,2014,2
412880,False,2014,1
412880,True,2014,2
412880,True,2014,2
412880,True,2014,1
412880,False,2014,1
41300,True,2011,2
41300,True,2011,2
41300,True,2014,2
41300,True,2014,1
41300,True,2015,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,1
413150,True,2014,1
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,1
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,0
413150,True,2014,2
413150,True,2014,1
413150,True,2014,2
413150,True,2014,0
413150,True,2014,0
413150,True,2014,2
413150,True,2014,1
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,0
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,1
413150,True,2014,2
413150,True,2014,2
413150,True,2014,1
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,0
413150,True,2014,0
413150,True,2014,2
413150,True,2014,1
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,1
413150,True,2014,2
413150,True,2014,2
413150,True,2014,0
413150,True,2014,2
413150,True,2014,1
413150,True,2014,0
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,False,2014,2
413150,True,2014,1
413150,True,2014,2
413150,True,2014,2
413150,True,2014,2
413150,True,2014,0
413150,True,2014,2
413170,True,2014,2
413410,True,2014,2
413410,True,2014,0
413410,True,2014,2
413410,True,2014,2
413410,True,2014,0
413410,True,2014,2
413420,True,2014,2
413420,True,2014,2
413850,True,2015,1
413850,True,2015,2
413850,True,2015,2
413850,True,2015,2
413850,True,2015,2
414080,True,2014,2
414130,False,2014,0
414190,True,2014,2
414190,True,2014,2
414730,False,2014,2
41500,True,2011,0
41500,True,2012,2
41500,True,2012,2
41500,True,2013,2
41500,True,2013,2
415030,True,2015,2
415030,True,2015,2
415080,False,2014,2
415420,True,2015,1
415420,True,2015,1
415480,False,2014,0
415950,False,2014,0
41600,True,2011,1
416130,True,2015,2
416450,False,2014,2
416550,True,2014,1
416590,True,2015,2
416590,True,2015,0
416590,True,2015,1
416640,True,2015,2
416640,True,2015,0
416640,True,2015,2
416670,False,2015,2
416690,True,2015,2
416690,True,2015,2
416690,True,2015,1
416690,True,2015,0
416760,True,2014,2
41700,True,2013,2
41700,True,2014,2
41700,True,2014,2
41700,True,2015,2
41700,True,2015,2
41700,True,2015,2
41700,True,2015,2
41740,True,2013,2
41740,True,2013,0
41740,True,2014,2
417461,True,2014,0
417461,True,2014,2
417750,True,2014,2
417860,False,2015,1
417860,True,2015,0
417860,True,2015,0
417860,True,2015,1
417860,True,2015,0
417860,True,2015,2
417860,True,2015,2
417860,True,2015,1
417860,True,2015,2
417860,True,2015,2
417860,True,2015,0
417860,True,2015,2
417860,True,2015,1
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,0
417860,True,2015,2
417860,True,2015,0
417860,True,2015,2
417860,True,2015,0
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,1
417860,True,2015,1
417860,True,2015,2
417860,True,2015,1
417860,True,2015,2
417860,True,2015,1
417860,True,2015,2
417860,True,2015,2
417860,True,2015,0
417860,True,2015,2
417860,True,2015,1
417860,True,2015,2
417860,True,2015,0
417860,False,2015,0
417860,True,2015,2
417860,True,2015,2
417860,True,2015,0
417860,True,2015,1
417860,True,2015,2
417860,True,2015,2
417860,True,2015,1
417860,False,2015,2
417860,True,2015,1
417860,True,2015,2
417860,True,2015,0
417860,True,2015,2
417860,True,2015,0
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,1
417860,True,2015,2
417860,True,2015,0
417860,True,2015,1
417860,True,2015,2
417860,True,2015,0
417860,True,2015,2
417860,True,2015,2
417860,True,2015,0
417860,False,2015,0
417860,True,2015,2
417860,True,2015,2
417860,True,2015,1
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,False,2015,0
417860,True,2015,1
417860,True,2015,0
417860,True,2015,2
417860,True,2015,2
417860,True,2015,0
417860,False,2015,2
417860,True,2015,2
417860,False,2015,0
417860,True,2015,2
417860,True,2015,0
417860,True,2015,0
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417860,True,2015,1
417860,True,2015,1
417860,True,2015,1
417860,True,2015,2
417860,True,2015,0
417860,True,2015,0
417860,True,2015,0
417860,True,2015,2
417860,True,2015,1
417860,True,2015,2
417860,True,2015,1
417860,True,2015,2
417860,True,2015,2
417860,True,2015,1
417860,True,2015,0
417860,True,2015,0
417860,True,2015,1
417860,False,2015,2
417860,True,2015,2
417860,True,2015,0
417860,True,2015,0
417860,True,2015,2
417860,True,2015,0
417860,True,2015,0
417860,True,2015,2
417860,False,2015,2
417860,True,2015,0
417860,True,2015,1
417860,True,2015,2
417860,True,2015,2
417860,True,2015,1
417860,True,2015,2
417860,True,2015,2
417860,True,2015,0
417860,True,2015,2
417860,True,2015,2
417860,True,2015,2
417910,False,2014,2
417990,True,2015,0
417990,True,2015,2
417990,False,2015,2
417990,True,2015,0
417990,False,2015,2
417990,False,2015,2
41800,True,2011,1
41800,True,2012,2
41800,True,2013,2
41800,False,2013,2
418010,True,2014,2
418070,True,2015,2
418070,True,2015,2
418070,True,2015,2
418070,True,2015,2
418070,True,2015,2
418070,True,2015,2
418070,True,2015,2
418070,True,2015,2
418070,True,2015,2
418070,True,2015,2
418190,True,2014,2
418300,True,2015,2
418300,True,2015,0
418340,True,2015,2
418340,True,2015,2
418340,True,2015,2
418340,True,2015,2
418340,True,2015,2
418340,True,2015,2
418340,True,2015,2
418340,True,2015,2
418340,True,2015,0
418340,True,2015,2
418340,False,2015,0
418340,False,2015,2
418340,True,2015,2
418340,True,2015,2
418340,True,2015,2
418340,True,2015,2
418340,True,2015,2
418340,True,2015,0
418340,False,2015,1
418910,True,2015,2
419070,True,2015,1
419070,False,2015,1
419070,True,2015,2
419070,True,2015,0
419460,True,2014,2
419460,False,2014,2
420,True,2011,1
420,True,2013,2
420,True,2014,2
420,True,2014,2
420,True,2014,2
420,True,2014,2
420,True,2014,2
420,True,2014,0
420,True,2014,0
420,True,2014,2
420,True,2015,2
420,True,2015,2
420,True,2015,2
420,True,2015,1
420,True,2015,1
42000,False,2015,0
420110,True,2014,1
420110,True,2014,0
420110,True,2014,2
420110,True,2014,0
420110,True,2014,2
420610,False,2014,2
420650,False,2014,2
420740,True,2014,2
420930,True,2014,0
421040,True,2014,2
42120,False,2015,0
42140,True,2013,2
42160,True,2012,0
42160,True,2013,2
42160,True,2013,0
42160,True,2013,2
42160,True,2013,2
42160,True,2013,0
42160,True,2013,0
42160,True,2013,0
42160,True,2014,2
42160,True,2014,2
42160,False,2014,0
42160,True,2014,0
42160,True,2014,2
42160,True,2014,2
42160,False,2014,0
42160,True,2014,2
42160,True,2014,0
42160,True,2014,0
42160,False,2014,0
42160,False,2014,2
42160,True,2014,2
42160,True,2014,2
42160,False,2015,0
42160,True,2015,2
42160,True,2015,2
421630,True,2015,2
421670,True,2014,2
421700,True,2015,0
421770,False,2015,0
421890,False,2015,2
422100,True,2014,2
422400,True,2015,1
422400,True,2015,2
422400,True,2015,2
422420,True,2014,2
422420,False,2014,2
422420,True,2014,2
422970,True,2014,2
422970,True,2014,2
422970,True,2014,0
422970,True,2014,0
422970,True,2014,0
422970,True,2014,2
422970,True,2014,2
423120,True,2015,2
423230,True,2014,0
423230,True,2014,2
423320,True,2014,0
423580,True,2014,2
423700,True,2014,2
423840,True,2014,2
423880,True,2015,1
423880,True,2015,1
423880,True,2015,0
423880,True,2015,0
423880,True,2015,2
423880,True,2015,2
423880,True,2015,0
423880,True,2015,2
423880,True,2015,0
423880,True,2015,0
423880,True,2015,2
423880,True,2015,2
423880,True,2015,1
423880,True,2015,1
424280,True,2014,1
424280,True,2014,2
424280,True,2014,2
424280,True,2014,2
424280,True,2014,2
424280,True,2014,2
424280,True,2014,2
424280,False,2014,2
424280,True,2014,2
424280,False,2014,0
424280,True,2014,2
424280,True,2014,0
424280,True,2014,1
424280,True,2014,1
424370,True,2014,2
424590,False,2014,0
425220,True,2014,2
426000,False,2014,2
426000,True,2014,1
426000,True,2014,2
42650,True,2014,2
42680,True,2012,0
42680,True,2012,2
42680,False,2012,1
42680,True,2012,2
42680,True,2012,2
42680,True,2012,2
42680,True,2013,2
42680,True,2013,2
42680,True,2013,2
42680,True,2013,1
42680,True,2013,2
42680,True,2013,2
42680,False,2013,0
42680,False,2013,0
42680,True,2013,2
42680,False,2013,0
42680,True,2013,2
42680,False,2014,1
42680,True,2014,2
42680,True,2014,2
42680,False,2014,0
42680,False,2014,2
42680,True,2014,2
42680,True,2014,2
42680,True,2014,2
42680,True,2014,2
42680,True,2014,2
42680,True,2015,2
42680,True,2015,2
42680,False,2015,2
42680,True,2015,2
42680,True,2015,2
42680,True,2015,2
42680,True,2015,2
42680,True,2015,0
42680,True,2015,2
42680,True,2015,2
42680,True,2015,1
42680,True,2015,2
42680,True,2015,0
42680,True,2015,2
42680,False,2015,0
42680,True,2015,2
42700,True,2011,0
42700,True,2011,2
42700,True,2011,0
42700,True,2012,2
42700,True,2012,1
42700,True,2013,2
42700,True,2014,2
42700,True,2014,2
42700,True,2014,1
42700,True,2014,2
42700,True,2014,2
42700,True,2014,2
42700,False,2014,0
42700,True,2014,2
42700,True,2014,2
42700,True,2014,2
42700,True,2014,2
42700,True,2014,2
42700,True,2015,2
42700,True,2015,2
42700,True,2015,2
42700,True,2015,2
42700,False,2015,2
42700,True,2015,2
42700,True,2015,1
42700,True,2015,2
42700,False,2015,1
42700,True,2015,0
42700,True,2015,2
427100,True,2014,2
42719,True,2015,2
427190,True,2014,2
427190,False,2014,2
427190,True,2014,2
427270,True,2014,2
427270,True,2014,2
427270,True,2014,2
427270,True,2014,2
427270,True,2014,2
427270,True,2014,1
427270,False,2014,2
427270,True,2014,2
427520,True,2014,2
427520,True,2014,2
427520,True,2014,2
427520,True,2014,0
427520,True,2014,2
427520,True,2014,2
427520,True,2014,0
427520,True,2014,2
427520,True,2014,2
427520,True,2014,2
427520,True,2014,0
427520,True,2014,2
427520,True,2014,2
427520,True,2014,2
427520,True,2014,2
427520,True,2014,2
427520,True,2014,2
427520,True,2014,0
427520,True,2014,2
427520,True,2014,2
427520,True,2014,2
427520,True,2014,0
427520,True,2014,1
427520,True,2014,2
427520,True,2014,2
427520,True,2014,2
427520,True,2014,0
427520,True,2014,2
427520,True,2014,2
427520,True,2014,2
427520,True,2014,2
427730,True,2014,2
427730,True,2014,2
427730,True,2014,1
427730,True,2014,0
427730,True,2014,2
427730,True,2014,0
427730,True,2014,1
427730,False,2014,0
427730,True,2014,2
427730,True,2014,1
427730,True,2014,0
427730,True,2014,1
427730,True,2014,0
427730,True,2014,2
427730,True,2014,2
427730,True,2014,0
427810,True,2014,2
427820,False,2014,0
427910,True,2014,2
427920,True,2014,2
427920,False,2014,0
427950,True,2014,2
427980,False,2014,2
428220,True,2014,2
428370,True,2014,2
428550,True,2014,0
428690,True,2014,0
428690,True,2014,2
428690,True,2014,2
428690,True,2014,2
428690,True,2014,2
428880,True,2015,2
42890,True,2014,2
428900,True,2014,2
428950,True,2014,0
429050,True,2014,2
429050,True,2014,0
42910,True,2011,1
42910,True,2011,2
42910,True,2011,2
42910,True,2011,2
42910,True,2011,2
42910,True,2011,2
42910,True,2012,1
42910,True,2012,0
42910,True,2013,2
42910,True,2013,1
42910,True,2013,2
42910,True,2013,2
42910,True,2013,2
42910,True,2013,2
42910,True,2013,0
42910,True,2013,2
42910,True,2013,2
42910,True,2013,1
42910,True,2013,0
42910,True,2013,2
42910,True,2013,2
42910,True,2013,2
42910,False,2014,1
42910,True,2014,2
42910,True,2014,2
42910,True,2014,2
42910,True,2014,2
42910,True,2014,2
42910,True,2014,1
42910,True,2014,2
42910,True,2014,2
42910,True,2014,2
42910,True,2014,2
42910,True,2014,0
42910,True,2014,1
42910,True,2014,2
42910,True,2014,2
42910,True,2014,2
42910,True,2014,1
42910,True,2014,2
42910,True,2014,2
42910,True,2014,2
42910,True,2014,2
42910,True,2014,1
42910,True,2014,2
42910,True,2014,2
42910,True,2014,2
42910,True,2014,2
42910,True,2015,0
42910,True,2015,0
42910,True,2015,2
42910,True,2015,2
42910,True,2015,0
42910,True,2015,2
42910,True,2015,2
42910,True,2015,1
42910,True,2015,2
42910,True,2015,2
42910,True,2015,2
42910,True,2015,2
42910,True,2015,0
42910,True,2015,2
42910,True,2015,2
42920,False,2012,0
42920,False,2014,2
429300,True,2014,2
429300,True,2014,2
429490,False,2014,0
429570,False,2014,2
429570,True,2014,2
429570,True,2014,1
42960,True,2011,2
42960,True,2014,2
42960,True,2014,0
42960,True,2014,2
42960,True,2014,2
42960,True,2014,2
42960,True,2015,0
42960,True,2015,1
42960,True,2015,1
42960,False,2015,1
429700,True,2014,2
429720,True,2014,2
429720,True,2014,2
429720,True,2014,2
42990,False,2014,2
43000,True,2012,2
430440,True,2014,2
43110,True,2011,2
43110,True,2011,2
43110,True,2011,2
43110,True,2012,2
43110,True,2012,2
43110,True,2012,2
43110,True,2012,2
43110,True,2013,2
43110,True,2013,2
43110,True,2013,2
43110,True,2013,0
43110,True,2013,2
43110,True,2014,2
43110,True,2014,0
43110,True,2014,2
43110,True,2014,0
43110,True,2014,2
43110,True,2014,2
43110,True,2014,2
43110,True,2014,2
43110,True,2014,2
43110,True,2014,0
43110,True,2014,1
43110,True,2014,2
43110,False,2015,0
43110,False,2015,1
43110,True,2015,2
43110,True,2015,1
43110,True,2015,0
431240,True,2014,2
431240,True,2014,2
431240,False,2014,0
431240,True,2014,2
431240,True,2014,0
431240,True,2014,2
431240,True,2014,2
431240,True,2014,1
431240,False,2014,2
431240,True,2014,2
431240,True,2014,2
431240,True,2014,1
431240,True,2014,1
431240,True,2014,0
431240,True,2014,2
431360,False,2014,2
431500,True,2014,2
431500,False,2014,0
431510,True,2014,2
431560,True,2014,2
43160,True,2013,2
43160,True,2013,2
43160,True,2013,2
43160,True,2013,2
43160,True,2013,2
43160,True,2013,2
43160,True,2013,2
43160,True,2013,2
43160,True,2013,2
43160,True,2013,2
43160,False,2013,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,0
43160,True,2014,2
43160,False,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
43160,True,2014,2
431770,True,2014,1
431840,True,2014,2
432020,False,2014,2
432020,True,2014,0
432020,True,2014,0
432020,True,2014,0
432020,True,2014,0
432020,True,2014,2
432020,True,2014,1
432020,True,2014,1
432020,False,2014,1
432020,True,2014,1
432590,True,2014,2
433080,True,2014,2
433080,True,2014,2
433080,False,2014,0
433090,True,2014,0
433090,True,2014,0
433090,True,2014,1
433270,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,0
433340,True,2014,0
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433340,True,2014,2
433530,False,2014,1
433530,True,2014,2
433850,True,2014,0
433850,True,2014,2
433850,True,2014,2
433850,False,2014,1
433850,False,2014,1
433850,True,2014,2
433850,True,2014,2
433850,True,2014,2
433850,True,2014,2
433850,True,2014,0
433850,True,2014,2
433850,True,2014,2
433950,True,2014,2
433950,True,2014,2
433950,True,2014,2
433950,True,2014,2
433950,True,2014,2
433950,True,2014,2
434020,True,2014,1
434110,False,2014,0
434250,True,2014,2
434260,True,2014,2
434260,True,2014,2
434260,True,2014,2
434260,True,2014,2
434260,True,2014,2
434370,True,2014,2
434420,True,2014,2
434570,False,2014,2
434570,True,2014,2
434570,True,2014,2
434570,True,2014,1
434570,True,2014,1
434570,True,2014,2
434570,True,2014,0
434570,True,2014,2
434570,True,2014,2
434620,True,2014,2
434730,False,2014,0
434730,True,2014,2
434730,True,2014,2
434780,True,2014,1
435030,True,2014,2
435030,True,2014,1
435060,False,2014,2
435530,True,2014,2
435870,False,2014,2
435870,True,2014,2
435870,True,2014,2
435870,True,2014,1
435870,True,2014,0
435870,True,2014,2
435880,True,2014,2
435880,False,2014,1
435880,True,2014,0
435880,False,2014,0
435881,True,2014,2
435881,True,2014,1
435881,True,2014,1
435881,True,2014,2
436090,True,2014,2
436110,True,2014,0
436120,True,2014,2
436150,False,2014,2
436150,True,2014,1
436320,True,2014,2
436320,True,2014,1
436470,True,2014,2
436500,True,2014,2
436520,True,2014,2
436820,True,2014,2
437080,True,2014,2
437220,False,2014,0
437220,False,2014,2
437220,False,2014,0
437220,True,2014,2
437220,True,2014,0
437220,True,2014,0
437220,False,2014,0
437220,True,2014,2
437220,True,2014,2
437220,True,2014,1
437220,True,2014,2
437220,True,2014,2
437220,True,2014,1
437220,True,2014,2
437220,True,2014,2
437220,True,2014,0
437220,True,2014,2
437220,True,2014,2
437220,True,2014,0
437220,True,2014,2
437220,True,2014,0
437220,True,2014,2
437220,True,2014,0
437220,False,2014,0
437220,False,2014,0
437220,False,2014,2
437220,True,2014,2
437220,True,2014,2
437220,True,2014,2
437220,False,2014,2
437220,False,2014,0
437220,True,2014,2
437220,True,2014,0
437220,True,2014,2
437220,True,2014,2
437220,False,2014,2
437220,False,2014,0
437220,False,2014,0
437220,True,2014,2
437220,True,2014,0
437220,False,2014,2
437220,True,2014,2
437220,True,2014,1
437220,True,2014,2
437220,False,2014,0
437220,True,2014,2
437220,False,2014,0
437220,True,2014,2
437220,True,2014,2
437701,False,2014,1
437900,True,2014,2
438080,True,2014,2
438270,True,2014,2
438490,True,2014,2
438490,True,2014,2
438490,True,2014,2
438640,True,2014,2
438640,True,2014,0
438640,True,2014,2
438680,True,2014,2
438680,False,2014,2
438690,True,2014,2
438690,False,2014,2
438690,False,2014,0
438690,False,2014,2
438790,True,2014,0
438920,True,2014,2
439940,False,2014,2
440,True,2010,2
440,True,2010,1
440,True,2010,0
440,True,2010,2
440,True,2010,2
440,False,2010,2
440,True,2010,0
440,True,2010,2
440,True,2010,2
440,True,2010,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,1
440,True,2011,2
440,True,2011,1
440,True,2011,1
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,False,2011,0
440,True,2011,0
440,True,2011,1
440,True,2011,1
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,1
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,1
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,1
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,1
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,0
440,True,2011,0
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,2
440,True,2011,1
440,True,2011,0
440,True,2011,2
440,True,2011,2
440,True,2011,1
440,True,2011,2
440,True,2011,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,0
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,1
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,0
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,1
440,True,2012,1
440,True,2012,2
440,True,2012,2
440,True,2012,0
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,1
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,0
440,False,2012,0
440,True,2012,2
440,True,2012,1
440,True,2012,1
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,0
440,True,2012,1
440,True,2012,2
440,True,2012,2
440,True,2012,2
440,True,2012,0
440,True,2012,2
440,True,2012,1
440,True,2012,2
